unit_id,proba_failure,needs_maintenance,days_to_maintenance,message
5239,0.0006654365,0,7,
260,0.0013812884,0,7,
3418,0.91863316,1,1,in 1 days machine 3418.0 needs maintenance
7627,0.0017623929,0,7,
3332,0.00042540944,0,7,
6329,0.9980323,1,1,in 1 days machine 6329.0 needs maintenance
5068,0.9969668,1,1,in 1 days machine 5068.0 needs maintenance
9873,0.99165654,1,1,in 1 days machine 9873.0 needs maintenance
7107,5.3929718e-05,0,7,
3843,0.99783856,1,1,in 1 days machine 3843.0 needs maintenance
7607,0.0014174195,0,7,
3023,0.00013407017,0,7,
4979,0.015386588,0,7,
5043,0.00114399,0,7,
8317,0.0026234465,0,7,
4962,0.0014418962,0,7,
6113,0.99584097,1,1,in 1 days machine 6113.0 needs maintenance
8798,0.99729174,1,1,in 1 days machine 8798.0 needs maintenance
9199,0.007716449,0,7,
4665,0.96915096,1,1,in 1 days machine 4665.0 needs maintenance
6827,0.00086447306,0,7,
5775,0.10658596,0,6,
5661,0.999366,1,1,in 1 days machine 5661.0 needs maintenance
1082,0.00028916667,0,7,
3560,0.00016270817,0,7,
1856,0.9967925,1,1,in 1 days machine 1856.0 needs maintenance
2789,0.011379263,0,7,
6199,0.99733645,1,1,in 1 days machine 6199.0 needs maintenance
1119,0.00043389527,0,7,
3254,8.640302e-05,0,7,
6593,0.9952219,1,1,in 1 days machine 6593.0 needs maintenance
1005,0.9996086,1,1,in 1 days machine 1005.0 needs maintenance
6201,0.1676073,0,6,
8307,0.8989519,1,2,in 2 days machine 8307.0 needs maintenance
6734,0.9993393,1,1,in 1 days machine 6734.0 needs maintenance
1740,0.011241582,0,7,
4546,0.00070671126,0,7,
8461,0.00074848573,0,7,
9399,0.9990134,1,1,in 1 days machine 9399.0 needs maintenance
3351,0.24463071,0,6,
8936,0.00089052576,0,7,
3943,0.99320155,1,1,in 1 days machine 3943.0 needs maintenance
8404,0.0011680913,0,7,
7538,0.0016673853,0,7,
2592,0.9946561,1,1,in 1 days machine 2592.0 needs maintenance
7605,0.9965385,1,1,in 1 days machine 7605.0 needs maintenance
9394,9.074475e-05,0,7,
9587,0.98244053,1,1,in 1 days machine 9587.0 needs maintenance
7949,0.0011833987,0,7,
8441,0.057854664,0,7,
6397,0.99907047,1,1,in 1 days machine 6397.0 needs maintenance
1075,0.0019465329,0,7,
5560,0.00087078835,0,7,
5998,0.9981329,1,1,in 1 days machine 5998.0 needs maintenance
9645,0.22287324,0,6,
4025,0.0004608492,0,7,
2866,0.9752637,1,1,in 1 days machine 2866.0 needs maintenance
6668,0.01695269,0,7,
9202,0.9959407,1,1,in 1 days machine 9202.0 needs maintenance
7519,0.00030545375,0,7,
6196,0.0008594147,0,7,
1655,0.998483,1,1,in 1 days machine 1655.0 needs maintenance
7789,0.018494839,0,7,
3112,0.0010200896,0,7,
7689,0.99741095,1,1,in 1 days machine 7689.0 needs maintenance
4619,0.06332816,0,7,
2715,0.96919316,1,1,in 1 days machine 2715.0 needs maintenance
1964,0.0029806416,0,7,
1336,0.982209,1,1,in 1 days machine 1336.0 needs maintenance
1991,0.0006188154,0,7,
6829,0.00090273604,0,7,
1993,0.9900159,1,1,in 1 days machine 1993.0 needs maintenance
1808,0.8161399,1,2,in 2 days machine 1808.0 needs maintenance
2860,0.0009357227,0,7,
8377,0.951675,1,1,in 1 days machine 8377.0 needs maintenance
5533,0.018134791,0,7,
5082,0.9983784,1,1,in 1 days machine 5082.0 needs maintenance
8990,0.99528027,1,1,in 1 days machine 8990.0 needs maintenance
2408,0.014207586,0,7,
3714,0.719049,1,3,in 3 days machine 3714.0 needs maintenance
9712,0.99656564,1,1,in 1 days machine 9712.0 needs maintenance
954,0.99331665,1,1,in 1 days machine 954.0 needs maintenance
1291,0.00015969996,0,7,
8625,0.010846514,0,7,
5888,0.99506503,1,1,in 1 days machine 5888.0 needs maintenance
5418,0.9975259,1,1,in 1 days machine 5418.0 needs maintenance
4999,0.9997856,1,1,in 1 days machine 4999.0 needs maintenance
2734,0.011455748,0,7,
9980,0.023371294,0,7,
7386,0.9419057,1,1,in 1 days machine 7386.0 needs maintenance
4675,0.00028027163,0,7,
3852,0.0003331371,0,7,
1256,0.0002916516,0,7,
5006,0.06094266,0,7,
7085,0.0006548904,0,7,
5680,0.0018750428,0,7,
9464,0.0003858697,0,7,
1857,5.023318e-05,0,7,
9647,0.0006979945,0,7,
3518,0.0071989386,0,7,
7817,0.98838323,1,1,in 1 days machine 7817.0 needs maintenance
5410,0.25736108,0,5,
3926,0.032946136,0,7,
2191,0.99453557,1,1,in 1 days machine 2191.0 needs maintenance
4437,0.0011992143,0,7,
5020,0.0004790097,0,7,
8708,0.99620277,1,1,in 1 days machine 8708.0 needs maintenance
4785,9.59603e-05,0,7,
7274,0.99933535,1,1,in 1 days machine 7274.0 needs maintenance
4053,9.392307e-05,0,7,
7092,0.11627852,0,6,
6268,0.997929,1,1,in 1 days machine 6268.0 needs maintenance
7250,0.9479644,1,1,in 1 days machine 7250.0 needs maintenance
437,0.003663089,0,7,
7349,0.99186873,1,1,in 1 days machine 7349.0 needs maintenance
3649,0.00080397143,0,7,
3820,0.0015445902,0,7,
7440,0.0035874236,0,7,
6558,0.000109144545,0,7,
1328,0.005342506,0,7,
1919,0.99967456,1,1,in 1 days machine 1919.0 needs maintenance
3747,0.00011262595,0,7,
5255,0.9983882,1,1,in 1 days machine 5255.0 needs maintenance
1428,0.9964128,1,1,in 1 days machine 1428.0 needs maintenance
2087,0.01787528,0,7,
6246,0.9912145,1,1,in 1 days machine 6246.0 needs maintenance
3252,0.012933567,0,7,
1492,0.34180564,0,5,
748,0.93544024,1,1,in 1 days machine 748.0 needs maintenance
5018,0.9991874,1,1,in 1 days machine 5018.0 needs maintenance
1644,0.9999726,1,1,in 1 days machine 1644.0 needs maintenance
1464,0.0015629492,0,7,
4987,0.5820835,1,4,in 4 days machine 4987.0 needs maintenance
9084,0.97935826,1,1,in 1 days machine 9084.0 needs maintenance
978,0.99399084,1,1,in 1 days machine 978.0 needs maintenance
2598,0.9930341,1,1,in 1 days machine 2598.0 needs maintenance
7696,0.90307707,1,2,in 2 days machine 7696.0 needs maintenance
3134,0.0032333664,0,7,
1226,0.9971373,1,1,in 1 days machine 1226.0 needs maintenance
4909,0.99002457,1,1,in 1 days machine 4909.0 needs maintenance
8652,0.00057465,0,7,
5697,0.59767467,1,3,in 3 days machine 5697.0 needs maintenance
5005,0.9960439,1,1,in 1 days machine 5005.0 needs maintenance
6002,0.9697308,1,1,in 1 days machine 6002.0 needs maintenance
3286,0.99876404,1,1,in 1 days machine 3286.0 needs maintenance
9090,0.9988996,1,1,in 1 days machine 9090.0 needs maintenance
5238,0.0012056184,0,7,
7363,7.645709e-05,0,7,
3099,0.0022386527,0,7,
9558,0.00047096467,0,7,
9251,0.03787968,0,7,
2553,0.0012937062,0,7,
5681,0.0016451534,0,7,
3990,0.1845055,0,6,
360,0.99794656,1,1,in 1 days machine 360.0 needs maintenance
6873,0.98883635,1,1,in 1 days machine 6873.0 needs maintenance
849,0.00086167,0,7,
8794,0.98838425,1,1,in 1 days machine 8794.0 needs maintenance
3828,0.001679717,0,7,
3201,0.9993206,1,1,in 1 days machine 3201.0 needs maintenance
4207,0.0028326563,0,7,
4168,0.9971885,1,1,in 1 days machine 4168.0 needs maintenance
3947,0.9947633,1,1,in 1 days machine 3947.0 needs maintenance
39,0.7670587,1,2,in 2 days machine 39.0 needs maintenance
1303,0.01643479,0,7,
2589,0.053922135,0,7,
2823,0.0027269712,0,7,
6471,0.00067881675,0,7,
5613,0.9980458,1,1,in 1 days machine 5613.0 needs maintenance
5503,0.9955258,1,1,in 1 days machine 5503.0 needs maintenance
881,0.07182952,0,7,
9876,0.98718613,1,1,in 1 days machine 9876.0 needs maintenance
2161,0.0002592445,0,7,
2848,0.8820309,1,2,in 2 days machine 2848.0 needs maintenance
2158,0.00023238042,0,7,
6045,0.99922025,1,1,in 1 days machine 6045.0 needs maintenance
8209,0.0044243266,0,7,
9814,0.9968233,1,1,in 1 days machine 9814.0 needs maintenance
6653,0.8209396,1,2,in 2 days machine 6653.0 needs maintenance
8433,0.99554753,1,1,in 1 days machine 8433.0 needs maintenance
4862,0.0021589736,0,7,
165,0.0012544994,0,7,
5311,0.019626567,0,7,
8893,0.00018893775,0,7,
1736,0.98835224,1,1,in 1 days machine 1736.0 needs maintenance
1087,0.9927626,1,1,in 1 days machine 1087.0 needs maintenance
2368,0.0022458108,0,7,
8154,0.99866617,1,1,in 1 days machine 8154.0 needs maintenance
3324,0.0018846833,0,7,
6730,0.00042842136,0,7,
416,0.93432814,1,1,in 1 days machine 416.0 needs maintenance
1502,0.9919492,1,1,in 1 days machine 1502.0 needs maintenance
371,0.9959559,1,1,in 1 days machine 371.0 needs maintenance
8144,0.9964174,1,1,in 1 days machine 8144.0 needs maintenance
6887,0.00015388546,0,7,
5379,0.0010862009,0,7,
257,0.0002382151,0,7,
1480,0.000697779,0,7,
2843,0.99665254,1,1,in 1 days machine 2843.0 needs maintenance
6163,0.004033213,0,7,
5916,1.2163119e-05,0,7,
5509,0.00043836344,0,7,
8350,0.99032146,1,1,in 1 days machine 8350.0 needs maintenance
5301,0.0024537353,0,7,
9641,0.0014720542,0,7,
4301,0.99935967,1,1,in 1 days machine 4301.0 needs maintenance
8117,0.03622147,0,7,
8019,0.8648844,1,2,in 2 days machine 8019.0 needs maintenance
4861,0.00057807605,0,7,
5166,0.995144,1,1,in 1 days machine 5166.0 needs maintenance
9338,0.9994455,1,1,in 1 days machine 9338.0 needs maintenance
8102,0.82111436,1,2,in 2 days machine 8102.0 needs maintenance
3333,0.98636556,1,1,in 1 days machine 3333.0 needs maintenance
2098,0.98340815,1,1,in 1 days machine 2098.0 needs maintenance
7251,0.9974833,1,1,in 1 days machine 7251.0 needs maintenance
9353,0.0019100714,0,7,
1548,0.004093824,0,7,
4760,0.00046508448,0,7,
9148,0.03454323,0,7,
2281,0.9690104,1,1,in 1 days machine 2281.0 needs maintenance
1199,0.0005978132,0,7,
6172,0.014430319,0,7,
8229,0.00021484819,0,7,
578,0.9635141,1,1,in 1 days machine 578.0 needs maintenance
1805,0.003798497,0,7,
3763,0.0015404322,0,7,
9370,0.99140376,1,1,in 1 days machine 9370.0 needs maintenance
2320,0.00052476063,0,7,
6866,0.76246554,1,2,in 2 days machine 6866.0 needs maintenance
2350,0.992856,1,1,in 1 days machine 2350.0 needs maintenance
8063,0.99476874,1,1,in 1 days machine 8063.0 needs maintenance
4455,0.9990526,1,1,in 1 days machine 4455.0 needs maintenance
8829,0.9982223,1,1,in 1 days machine 8829.0 needs maintenance
303,0.018475322,0,7,
388,0.96673924,1,1,in 1 days machine 388.0 needs maintenance
3144,0.9983046,1,1,in 1 days machine 3144.0 needs maintenance
6271,0.9983784,1,1,in 1 days machine 6271.0 needs maintenance
4334,0.9979056,1,1,in 1 days machine 4334.0 needs maintenance
4835,0.9954972,1,1,in 1 days machine 4835.0 needs maintenance
606,0.99140376,1,1,in 1 days machine 606.0 needs maintenance
9766,0.00077105843,0,7,
4718,0.9946361,1,1,in 1 days machine 4718.0 needs maintenance
9676,0.9788159,1,1,in 1 days machine 9676.0 needs maintenance
9672,0.0004806208,0,7,
6326,0.9981679,1,1,in 1 days machine 6326.0 needs maintenance
7956,0.000586376,0,7,
1656,0.0010441338,0,7,
4434,0.0007847535,0,7,
4218,0.99526924,1,1,in 1 days machine 4218.0 needs maintenance
8760,0.0027274224,0,7,
4168,0.99817526,1,1,in 1 days machine 4168.0 needs maintenance
1786,0.9990025,1,1,in 1 days machine 1786.0 needs maintenance
4207,0.035030685,0,7,
7740,0.0023098323,0,7,
4052,0.0048296186,0,7,
2086,7.380795e-05,0,7,
3616,0.98863107,1,1,in 1 days machine 3616.0 needs maintenance
1589,0.99907553,1,1,in 1 days machine 1589.0 needs maintenance
810,0.12640989,0,6,
384,0.9974361,1,1,in 1 days machine 384.0 needs maintenance
8993,5.6752644e-05,0,7,
6863,0.016725173,0,7,
3464,0.00016122496,0,7,
5013,0.042855665,0,7,
7670,0.99843305,1,1,in 1 days machine 7670.0 needs maintenance
2215,0.0006587649,0,7,
8498,0.0061792736,0,7,
3063,0.0007297223,0,7,
1707,0.5979341,1,3,in 3 days machine 1707.0 needs maintenance
9351,0.0060359794,0,7,
3171,0.00014594117,0,7,
5986,0.014026967,0,7,
9811,0.99987566,1,1,in 1 days machine 9811.0 needs maintenance
582,0.010673538,0,7,
2079,0.9977654,1,1,in 1 days machine 2079.0 needs maintenance
3808,0.00084016565,0,7,
3278,0.99088573,1,1,in 1 days machine 3278.0 needs maintenance
4666,0.2437996,0,6,
8689,0.00084305066,0,7,
4617,0.9778295,1,1,in 1 days machine 4617.0 needs maintenance
3769,0.009752079,0,7,
7222,0.0008319137,0,7,
2413,0.9937191,1,1,in 1 days machine 2413.0 needs maintenance
44,0.00086069806,0,7,
9240,0.9993326,1,1,in 1 days machine 9240.0 needs maintenance
7132,0.0026835622,0,7,
2024,0.060262017,0,7,
2835,0.17532302,0,6,
5927,0.0011754631,0,7,
337,0.99468094,1,1,in 1 days machine 337.0 needs maintenance
37,0.71479076,1,3,in 3 days machine 37.0 needs maintenance
1570,0.99374723,1,1,in 1 days machine 1570.0 needs maintenance
1321,0.06725993,0,7,
7848,0.0015868269,0,7,
3482,0.010250208,0,7,
4116,0.9658594,1,1,in 1 days machine 4116.0 needs maintenance
9247,0.0009580778,0,7,
766,0.9975453,1,1,in 1 days machine 766.0 needs maintenance
9915,0.99620265,1,1,in 1 days machine 9915.0 needs maintenance
4498,0.98334897,1,1,in 1 days machine 4498.0 needs maintenance
5419,0.9945807,1,1,in 1 days machine 5419.0 needs maintenance
8440,0.9903155,1,1,in 1 days machine 8440.0 needs maintenance
4091,0.99613297,1,1,in 1 days machine 4091.0 needs maintenance
5471,0.08960837,0,6,
8844,0.9906034,1,1,in 1 days machine 8844.0 needs maintenance
3696,0.0015792556,0,7,
8995,0.010450939,0,7,
6326,0.00041037667,0,7,
2793,0.99367625,1,1,in 1 days machine 2793.0 needs maintenance
8423,0.0034701265,0,7,
6839,0.99683493,1,1,in 1 days machine 6839.0 needs maintenance
4617,0.003375836,0,7,
1975,5.4625936e-05,0,7,
6439,0.9966248,1,1,in 1 days machine 6439.0 needs maintenance
8519,0.46626484,0,4,
2282,0.9983317,1,1,in 1 days machine 2282.0 needs maintenance
943,0.9947543,1,1,in 1 days machine 943.0 needs maintenance
570,0.99847287,1,1,in 1 days machine 570.0 needs maintenance
6187,0.9963576,1,1,in 1 days machine 6187.0 needs maintenance
4994,0.9960312,1,1,in 1 days machine 4994.0 needs maintenance
8182,0.08701596,0,6,
2964,0.9813695,1,1,in 1 days machine 2964.0 needs maintenance
7529,0.9992029,1,1,in 1 days machine 7529.0 needs maintenance
5823,0.95832306,1,1,in 1 days machine 5823.0 needs maintenance
2608,0.00019287155,0,7,
3146,0.0010034636,0,7,
783,0.9908976,1,1,in 1 days machine 783.0 needs maintenance
2213,0.9906193,1,1,in 1 days machine 2213.0 needs maintenance
4338,0.9944465,1,1,in 1 days machine 4338.0 needs maintenance
6666,0.0025012302,0,7,
9518,0.0003379604,0,7,
2537,0.0013924444,0,7,
6712,0.007510137,0,7,
957,0.00022251137,0,7,
1547,0.9985806,1,1,in 1 days machine 1547.0 needs maintenance
9161,0.9816288,1,1,in 1 days machine 9161.0 needs maintenance
2091,0.0005191586,0,7,
6604,0.00990407,0,7,
6122,0.9989944,1,1,in 1 days machine 6122.0 needs maintenance
1271,0.9951994,1,1,in 1 days machine 1271.0 needs maintenance
9458,0.9963458,1,1,in 1 days machine 9458.0 needs maintenance
4666,0.99433833,1,1,in 1 days machine 4666.0 needs maintenance
7605,0.985429,1,1,in 1 days machine 7605.0 needs maintenance
3252,0.99941707,1,1,in 1 days machine 3252.0 needs maintenance
492,0.9973055,1,1,in 1 days machine 492.0 needs maintenance
1925,0.007433047,0,7,
1866,0.99884725,1,1,in 1 days machine 1866.0 needs maintenance
9154,0.13281985,0,6,
4762,0.000495237,0,7,
1778,0.9996791,1,1,in 1 days machine 1778.0 needs maintenance
1983,0.9948447,1,1,in 1 days machine 1983.0 needs maintenance
5535,0.9943922,1,1,in 1 days machine 5535.0 needs maintenance
1613,0.06582684,0,7,
6752,0.99830246,1,1,in 1 days machine 6752.0 needs maintenance
1191,0.99521244,1,1,in 1 days machine 1191.0 needs maintenance
890,0.9949398,1,1,in 1 days machine 890.0 needs maintenance
3006,0.005161278,0,7,
1148,0.995027,1,1,in 1 days machine 1148.0 needs maintenance
8289,0.9996482,1,1,in 1 days machine 8289.0 needs maintenance
8217,0.99426913,1,1,in 1 days machine 8217.0 needs maintenance
353,0.9981275,1,1,in 1 days machine 353.0 needs maintenance
7418,0.0016653475,0,7,
3898,0.9938788,1,1,in 1 days machine 3898.0 needs maintenance
9142,8.883162e-05,0,7,
3104,0.0012116884,0,7,
1784,0.0035010637,0,7,
5386,0.00086626323,0,7,
7411,0.99703395,1,1,in 1 days machine 7411.0 needs maintenance
678,0.006076877,0,7,
4929,0.9518695,1,1,in 1 days machine 4929.0 needs maintenance
6010,0.9641636,1,1,in 1 days machine 6010.0 needs maintenance
439,0.8885597,1,2,in 2 days machine 439.0 needs maintenance
7004,0.73920596,1,3,in 3 days machine 7004.0 needs maintenance
7021,0.99918276,1,1,in 1 days machine 7021.0 needs maintenance
1351,0.99852693,1,1,in 1 days machine 1351.0 needs maintenance
7059,0.99566025,1,1,in 1 days machine 7059.0 needs maintenance
6451,0.0075213728,0,7,
742,0.00045824648,0,7,
6662,0.99794716,1,1,in 1 days machine 6662.0 needs maintenance
6631,0.0011648734,0,7,
1377,7.250005e-05,0,7,
9234,0.9969296,1,1,in 1 days machine 9234.0 needs maintenance
9391,0.00086107705,0,7,
4157,0.9964708,1,1,in 1 days machine 4157.0 needs maintenance
7768,0.0055743293,0,7,
5451,0.9956666,1,1,in 1 days machine 5451.0 needs maintenance
2656,0.9585274,1,1,in 1 days machine 2656.0 needs maintenance
6118,0.0016002504,0,7,
3753,0.0054788305,0,7,
3480,0.99639755,1,1,in 1 days machine 3480.0 needs maintenance
9793,0.02628967,0,7,
1643,0.00037384604,0,7,
6685,0.99428904,1,1,in 1 days machine 6685.0 needs maintenance
7519,0.9994357,1,1,in 1 days machine 7519.0 needs maintenance
9596,0.9860881,1,1,in 1 days machine 9596.0 needs maintenance
5290,0.0051770816,0,7,
9363,0.99605834,1,1,in 1 days machine 9363.0 needs maintenance
9960,0.9965037,1,1,in 1 days machine 9960.0 needs maintenance
1142,0.00022543762,0,7,
842,0.075060554,0,7,
6869,0.7190176,1,3,in 3 days machine 6869.0 needs maintenance
7115,0.9962478,1,1,in 1 days machine 7115.0 needs maintenance
2475,0.99750745,1,1,in 1 days machine 2475.0 needs maintenance
6157,0.0013169472,0,7,
6952,0.99994504,1,1,in 1 days machine 6952.0 needs maintenance
1838,0.0012508401,0,7,
6777,0.000503272,0,7,
8563,0.9995403,1,1,in 1 days machine 8563.0 needs maintenance
6948,6.859744e-05,0,7,
8810,0.99706596,1,1,in 1 days machine 8810.0 needs maintenance
8589,0.6600005,1,3,in 3 days machine 8589.0 needs maintenance
2945,0.0007340029,0,7,
9373,0.97654074,1,1,in 1 days machine 9373.0 needs maintenance
2534,0.0004748903,0,7,
2238,0.99688196,1,1,in 1 days machine 2238.0 needs maintenance
7414,0.00087688107,0,7,
1057,0.9897988,1,1,in 1 days machine 1057.0 needs maintenance
7645,0.00066545553,0,7,
6648,0.8687029,1,2,in 2 days machine 6648.0 needs maintenance
8573,0.0015392137,0,7,
3813,0.00038855866,0,7,
1336,0.9979291,1,1,in 1 days machine 1336.0 needs maintenance
4015,0.9985133,1,1,in 1 days machine 4015.0 needs maintenance
1723,0.0018820812,0,7,
8044,0.99703383,1,1,in 1 days machine 8044.0 needs maintenance
1489,0.9957022,1,1,in 1 days machine 1489.0 needs maintenance
6243,0.9984914,1,1,in 1 days machine 6243.0 needs maintenance
202,0.99655163,1,1,in 1 days machine 202.0 needs maintenance
8492,0.018377513,0,7,
645,0.0012706085,0,7,
3611,0.99115103,1,1,in 1 days machine 3611.0 needs maintenance
1364,0.010067284,0,7,
1762,0.00023140252,0,7,
1855,0.015995415,0,7,
72,0.0007637729,0,7,
7136,0.9958901,1,1,in 1 days machine 7136.0 needs maintenance
7897,0.049823437,0,7,
6332,0.00032065573,0,7,
4329,0.00070010003,0,7,
5384,0.27754644,0,5,
2771,0.0002463148,0,7,
6503,0.000120337114,0,7,
8610,0.9929264,1,1,in 1 days machine 8610.0 needs maintenance
8483,0.00056519866,0,7,
4502,0.003906452,0,7,
845,0.00022458655,0,7,
4591,0.0013992531,0,7,
3122,0.0077849883,0,7,
5600,0.0039732265,0,7,
1203,7.346639e-05,0,7,
1087,0.0015246079,0,7,
7547,0.99997604,1,1,in 1 days machine 7547.0 needs maintenance
3178,0.9955883,1,1,in 1 days machine 3178.0 needs maintenance
2471,0.0017635503,0,7,
9769,0.5514348,1,4,in 4 days machine 9769.0 needs maintenance
3380,0.75545424,1,2,in 2 days machine 3380.0 needs maintenance
5691,0.00035297291,0,7,
9232,0.23849334,0,6,
3255,0.27707437,0,5,
8842,0.0011989847,0,7,
9677,0.0040564793,0,7,
9727,0.0037781512,0,7,
2253,0.25252584,0,5,
4531,0.99589795,1,1,in 1 days machine 4531.0 needs maintenance
7357,0.0007426182,0,7,
131,0.0013928415,0,7,
2560,8.685034e-05,0,7,
8079,0.002352004,0,7,
1738,0.9988329,1,1,in 1 days machine 1738.0 needs maintenance
9296,0.006818085,0,7,
4108,0.0008785596,0,7,
2658,0.61170554,1,3,in 3 days machine 2658.0 needs maintenance
2974,0.0055482117,0,7,
5100,0.0016126329,0,7,
1565,0.9441568,1,1,in 1 days machine 1565.0 needs maintenance
3828,0.9498126,1,1,in 1 days machine 3828.0 needs maintenance
5105,0.01626982,0,7,
9465,0.9788016,1,1,in 1 days machine 9465.0 needs maintenance
3869,0.9996153,1,1,in 1 days machine 3869.0 needs maintenance
3393,0.9876101,1,1,in 1 days machine 3393.0 needs maintenance
3596,0.9652714,1,1,in 1 days machine 3596.0 needs maintenance
1935,0.00024428708,0,7,
7493,0.9994986,1,1,in 1 days machine 7493.0 needs maintenance
352,0.0056610275,0,7,
4529,0.00035971485,0,7,
2254,0.9324051,1,1,in 1 days machine 2254.0 needs maintenance
239,0.0004569747,0,7,
9238,0.9996623,1,1,in 1 days machine 9238.0 needs maintenance
2231,0.010117448,0,7,
5304,0.9828257,1,1,in 1 days machine 5304.0 needs maintenance
28,0.035690438,0,7,
8615,0.014860835,0,7,
5218,0.9994961,1,1,in 1 days machine 5218.0 needs maintenance
9652,0.9960543,1,1,in 1 days machine 9652.0 needs maintenance
8144,0.9939374,1,1,in 1 days machine 8144.0 needs maintenance
614,0.16026409,0,6,
6836,0.99500483,1,1,in 1 days machine 6836.0 needs maintenance
2343,0.99620444,1,1,in 1 days machine 2343.0 needs maintenance
838,0.0017699071,0,7,
2752,0.98689145,1,1,in 1 days machine 2752.0 needs maintenance
8904,0.00030657844,0,7,
1592,0.0009819458,0,7,
4398,0.0035209951,0,7,
5497,0.99729913,1,1,in 1 days machine 5497.0 needs maintenance
1352,0.03660499,0,7,
5562,0.97700775,1,1,in 1 days machine 5562.0 needs maintenance
9661,0.000977148,0,7,
7935,0.9969014,1,1,in 1 days machine 7935.0 needs maintenance
9499,0.0009660357,0,7,
5992,0.99259734,1,1,in 1 days machine 5992.0 needs maintenance
6595,0.9728107,1,1,in 1 days machine 6595.0 needs maintenance
576,0.9977036,1,1,in 1 days machine 576.0 needs maintenance
3712,0.0002338779,0,7,
7350,9.0431175e-05,0,7,
5366,0.0006937158,0,7,
1440,0.9992167,1,1,in 1 days machine 1440.0 needs maintenance
8863,0.0035552192,0,7,
7433,0.983556,1,1,in 1 days machine 7433.0 needs maintenance
3933,0.00013909827,0,7,
7153,0.998211,1,1,in 1 days machine 7153.0 needs maintenance
3448,0.0033735968,0,7,
2112,0.9983158,1,1,in 1 days machine 2112.0 needs maintenance
3656,0.82222193,1,2,in 2 days machine 3656.0 needs maintenance
5761,0.0001642813,0,7,
4238,0.9960503,1,1,in 1 days machine 4238.0 needs maintenance
9531,0.05312931,0,7,
2054,0.99706596,1,1,in 1 days machine 2054.0 needs maintenance
3218,0.9984212,1,1,in 1 days machine 3218.0 needs maintenance
1309,0.0018427321,0,7,
7284,0.000602948,0,7,
93,0.8541377,1,2,in 2 days machine 93.0 needs maintenance
1551,0.99577504,1,1,in 1 days machine 1551.0 needs maintenance
4289,0.003336141,0,7,
7313,0.16724153,0,6,
7167,0.9948639,1,1,in 1 days machine 7167.0 needs maintenance
2378,0.99782133,1,1,in 1 days machine 2378.0 needs maintenance
8926,0.016013976,0,7,
4288,0.022919822,0,7,
2390,0.0009063567,0,7,
421,0.0018069657,0,7,
1522,0.995475,1,1,in 1 days machine 1522.0 needs maintenance
9734,0.99841464,1,1,in 1 days machine 9734.0 needs maintenance
3028,0.00023753493,0,7,
3059,0.00033432417,0,7,
5077,0.0019296738,0,7,
1748,0.00030388986,0,7,
839,0.8747947,1,2,in 2 days machine 839.0 needs maintenance
5587,0.017796136,0,7,
4656,0.003599503,0,7,
3033,0.9933501,1,1,in 1 days machine 3033.0 needs maintenance
8667,0.00016411096,0,7,
8142,0.9992182,1,1,in 1 days machine 8142.0 needs maintenance
6877,0.0014836645,0,7,
3181,0.00047646728,0,7,
9292,0.890524,1,2,in 2 days machine 9292.0 needs maintenance
7323,0.0005532438,0,7,
3164,0.992442,1,1,in 1 days machine 3164.0 needs maintenance
4756,0.00087397033,0,7,
3129,0.99748033,1,1,in 1 days machine 3129.0 needs maintenance
4380,0.0004817142,0,7,
7909,0.9919423,1,1,in 1 days machine 7909.0 needs maintenance
2130,0.9973489,1,1,in 1 days machine 2130.0 needs maintenance
3063,0.0047460445,0,7,
7997,0.9996275,1,1,in 1 days machine 7997.0 needs maintenance
9528,0.9982975,1,1,in 1 days machine 9528.0 needs maintenance
1421,0.007298085,0,7,
9999,0.998855,1,1,in 1 days machine 9999.0 needs maintenance
2269,0.030064747,0,7,
8693,0.8530812,1,2,in 2 days machine 8693.0 needs maintenance
8615,0.99108046,1,1,in 1 days machine 8615.0 needs maintenance
3286,0.00013161998,0,7,
1345,0.00048629552,0,7,
8916,0.00048431373,0,7,
9141,0.9984957,1,1,in 1 days machine 9141.0 needs maintenance
8496,0.99436355,1,1,in 1 days machine 8496.0 needs maintenance
7176,0.00021800435,0,7,
8057,0.9812727,1,1,in 1 days machine 8057.0 needs maintenance
4943,0.9992163,1,1,in 1 days machine 4943.0 needs maintenance
3532,0.000868244,0,7,
1517,0.9997149,1,1,in 1 days machine 1517.0 needs maintenance
4433,0.99657553,1,1,in 1 days machine 4433.0 needs maintenance
2137,0.9670924,1,1,in 1 days machine 2137.0 needs maintenance
599,0.00024889412,0,7,
2311,0.004167558,0,7,
7728,0.97706044,1,1,in 1 days machine 7728.0 needs maintenance
4048,0.9996239,1,1,in 1 days machine 4048.0 needs maintenance
7157,0.9496898,1,1,in 1 days machine 7157.0 needs maintenance
6103,0.0007805155,0,7,
567,0.995581,1,1,in 1 days machine 567.0 needs maintenance
3521,0.9541874,1,1,in 1 days machine 3521.0 needs maintenance
6236,0.0012581036,0,7,
448,0.01997981,0,7,
4817,0.99927574,1,1,in 1 days machine 4817.0 needs maintenance
9780,0.9635141,1,1,in 1 days machine 9780.0 needs maintenance
7247,0.005900255,0,7,
2608,0.04932805,0,7,
8887,0.002471138,0,7,
2592,0.15783073,0,6,
252,0.71127445,1,3,in 3 days machine 252.0 needs maintenance
7280,0.99913067,1,1,in 1 days machine 7280.0 needs maintenance
